base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789641745555100000,FL_hip,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.102535748,0.990649731,0.089996107,0.031389089,-0.994676860,-0.101176691,-0.019542938,0.827754549,-0.010255074,-0.091520750,0.995750387,0.335821523,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FL_thigh,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.135240840,0.990681024,-0.016149036,0.125989390,-0.648878402,-0.100873635,-0.754176395,0.818092864,-0.748777354,-0.091516543,0.656473339,0.327081926,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FL_calf,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,0.021270660,0.990609954,0.135052751,0.129378738,-0.546788762,-0.101563392,0.831088221,0.978529373,0.837000307,-0.091522976,0.539494280,0.187451061,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FL_calflower,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,0.014494252,0.990609954,0.135947060,0.109806508,-0.587642518,-0.101563392,0.802721529,0.844879941,0.808990798,-0.091522976,0.580652633,0.124491425,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FL_calflower1,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.049921193,0.990609954,0.127277496,0.104225572,-0.891916016,-0.101563392,0.440648844,0.818703408,0.449437437,-0.091522976,0.888611041,0.093245375,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FL_foot,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,0.021270660,0.990609954,0.135052751,0.100605844,-0.546788762,-0.101563392,0.831088221,0.801886791,0.837000307,-0.091522976,0.539494280,0.072800016,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FR_hip,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.102535748,0.992390413,-0.068172257,-0.061109992,-0.994676860,-0.102995311,-0.003258067,0.837303326,-0.010255074,0.067475409,0.997668257,0.334503094,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FR_thigh,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.042871405,0.992456860,-0.114852915,-0.155825696,-0.805461447,-0.102347547,-0.583744415,0.847133405,-0.591096238,0.067483764,0.803773119,0.328062825,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FR_calf,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.108947770,0.992788086,0.050019675,-0.131464701,-0.510015623,-0.099017865,0.854447325,0.971392376,0.853237581,0.067579428,0.517125419,0.157079381,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641745555100000,FR_calflower,1789641745515148725,1789641745615577432,0.397807322,39.951275,60.477432,100.428707,1,-0.111311555,0.992788086,0.044512045,-0.140225373,-0.552082804,-0.099017865,0.827889331,0.838268149,0.826325757,0.067579428,0.559123252,0.099106036,0.000000000,0.000000000,0.000000000,1.000000000
