base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789619521566570000,FL_hip,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.006575232,0.999914560,0.011283827,0.475837506,-0.999978312,-0.006585381,0.000896894,0.912861677,0.000970758,-0.011277559,0.999935954,0.348524233,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FL_thigh,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.012559702,0.999914569,0.003576944,0.571327531,-0.721417117,-0.006584029,-0.692470064,0.912232785,-0.692387467,-0.011277560,0.721437766,0.347447250,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FL_calf,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.002374309,0.999914491,0.012847561,0.570565480,-0.757072818,-0.006595931,0.653297818,1.059728898,0.653326274,-0.011277544,0.756992493,0.193783942,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FL_calflower,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.001729232,0.999914491,0.012950171,0.568710386,-0.788777956,-0.006595931,0.614643495,0.947900029,0.614675930,-0.011277544,0.788699154,0.094818061,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FL_calflower1,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.004446299,0.999914491,0.012285259,0.568174924,-0.983471609,-0.006595931,0.180944425,0.931202169,0.181009585,-0.011277544,0.983416689,0.057124276,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FL_foot,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.002374309,0.999914491,0.012847561,0.567827542,-0.757072818,-0.006595931,0.653297818,0.920577291,0.653326274,-0.011277544,0.756992493,0.032548577,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_hip,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.006575232,0.997670773,-0.067893166,0.382841774,-0.999978312,-0.006493734,0.001415302,0.913472496,0.000970758,0.067901107,0.997691603,0.347877734,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_thigh,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.045456772,0.997670713,-0.050857806,0.287565370,-0.678806247,-0.006502751,-0.734289173,0.914092640,-0.732909598,0.067901121,0.676929092,0.341393255,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_calf,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.063577766,0.997670206,-0.024732844,0.298399305,-0.450491807,-0.006575777,0.892756791,1.070495177,0.890513843,0.067901534,0.449860551,0.197210162,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_calflower,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.062262183,0.997670206,-0.027879498,0.300775336,-0.494548052,-0.006575777,0.869125871,0.929435574,0.866917276,0.067901534,0.493805485,0.148468676,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_calflower1,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.042352069,0.997670206,-0.053480353,0.302509751,-0.840005839,-0.006575777,0.542538243,0.899632465,0.540922132,0.067901534,0.838327303,0.120063398,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,FR_foot,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.063577766,0.997670206,-0.024732844,0.303648947,-0.450491807,-0.006575777,0.892756791,0.880443252,0.890513843,0.067901534,0.449860551,0.101444142,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_hip,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.006575232,0.994955998,0.100095026,0.478380806,-0.999978312,-0.006639029,0.000308146,1.299653288,0.000970758,-0.100090684,0.994977864,0.348148744,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_thigh,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.084199996,0.994955941,0.054522680,0.573399071,-0.597686949,-0.006647408,-0.801702513,1.299019261,-0.797296296,-0.100090698,0.595231473,0.338590087,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_calf,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.079227637,0.994956041,0.061523520,0.561789597,-0.560029195,-0.006632235,0.828446806,1.469746405,0.824675814,-0.100090705,0.556679162,0.211832315,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_calflower,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.076053729,0.994956041,0.065406363,0.554270610,-0.600734387,-0.006632235,0.799421669,1.335954004,0.795822822,-0.100090705,0.597200070,0.145946363,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_calflower1,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.037255975,0.994956041,0.093135140,0.550894458,-0.902004631,-0.006632235,0.431676332,1.309988024,0.430116247,-0.100090705,0.897207837,0.114104508,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RL_foot,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,0.079227637,0.994956041,0.061523520,0.548688083,-0.560029195,-0.006632235,0.828446806,1.293311364,0.824675814,-0.100090705,0.556679162,0.093275941,0.000000000,0.000000000,0.000000000,1.000000000
0,1789619521566570000,RR_hip,1789619521517814276,1789619521589708792,0.678156370,48.755724,23.138792,71.894516,0,-0.006575232,0.995653434,-0.092901519,0.385385074,-0.999978312,-0.006456183,0.001577772,1.300264107,0.000970758,0.092909981,0.995674059,0.347502245,0.000000000,0.000000000,0.000000000,1.000000000
