leg_time_ns,leg_ros_sec,leg_ros_nanosec,collection_wall_time_ns,frame_name,B_T00,B_T01,B_T02,B_T03,B_T10,B_T11,B_T12,B_T13,B_T20,B_T21,B_T22,B_T23,B_T30,B_T31,B_T32,B_T33
1789640610298132353,1789640610,298132353,1789640610309172254,FL_hip,1.000000000,0.000000000,0.000000000,0.193400000,0.000000000,0.999469122,-0.032580272,0.046500000,0.000000000,0.032580272,0.999469122,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FL_thigh,0.823608541,0.000000000,0.567158682,0.193400000,0.018478184,0.999469122,-0.026833390,0.141949301,-0.566857590,0.032580272,0.823171305,0.003111416,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FL_calf,0.577276549,-0.000000000,-0.816548704,0.072595201,-0.026603378,0.999469122,-0.018807827,0.147664813,0.816115217,0.032580272,0.576970085,-0.172224072,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FL_calflower,0.617365529,0.000000000,-0.786676429,0.204989940,-0.025630132,0.999469122,-0.020113937,0.149916304,0.786258800,0.032580272,0.617037783,-0.241293340,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FL_calflower1,0.910870882,-0.000000000,-0.412691453,0.230283342,-0.013445600,0.999469122,-0.029676421,0.150977163,0.412472364,0.032580272,0.910387321,-0.273837440,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FL_foot,0.577276549,-0.000000000,-0.816548704,0.246520075,-0.026603378,0.999469122,-0.018807827,0.151670880,0.816115217,0.032580272,0.576970085,-0.295118700,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_hip,1.000000000,-0.000000000,0.000000000,0.193400000,0.000000000,0.999616903,0.027677548,-0.046500000,-0.000000000,-0.027677548,0.999616903,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_thigh,0.809790480,0.000000000,0.586719165,0.193400000,-0.016238948,0.999616903,0.022413015,-0.141963414,-0.586494395,-0.027677548,0.809480252,0.002643206,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_calf,0.618122285,0.000000000,-0.786081956,0.068428818,0.021756821,0.999616903,0.017108109,-0.146737386,0.785780810,-0.027677548,0.617885484,-0.169776088,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_calflower,0.656637516,0.000000000,-0.754206320,0.197131393,0.020874581,0.999616903,0.018174116,-0.148834250,0.753917386,-0.027677548,0.656385960,-0.245507523,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_calflower1,0.930710915,0.000000000,-0.365755646,0.220733271,0.010123219,0.999616903,0.025759796,-0.149769961,0.365615526,-0.027677548,0.930354363,-0.279302135,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,FR_foot,0.618122285,0.000000000,-0.786081956,0.235864274,0.021756821,0.999616903,0.017108109,-0.150381414,0.785780810,-0.027677548,0.617885484,-0.301385696,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_hip,1.000000000,-0.000000000,0.000000000,-0.193400000,0.000000000,0.994139071,0.108108772,0.046500000,-0.000000000,-0.108108772,0.994139071,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_thigh,0.649555645,0.000000000,0.760314056,-0.193400000,-0.082196619,0.994139071,0.070222663,0.141440281,-0.755857910,-0.108108772,0.645748646,-0.010324388,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_calf,0.796959957,0.000000000,-0.604032140,-0.355346894,0.065301173,0.994139071,0.086158363,0.126482854,0.600491951,-0.108108772,0.792289032,-0.147868849,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_calflower,0.826152989,0.000000000,-0.563445861,-0.250010938,0.060913440,0.994139071,0.089314385,0.115037440,0.560143545,-0.108108772,0.821310966,-0.253117787,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_calflower1,0.992981072,-0.000000000,-0.118273371,-0.235734634,0.012786389,0.994139071,0.107349965,0.110855730,0.117580180,-0.108108772,0.987161281,-0.291571661,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RL_foot,0.796959957,0.000000000,-0.604032140,-0.226688048,0.065301173,0.994139071,0.086158363,0.108131123,0.600491951,-0.108108772,0.792289032,-0.316626413,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_hip,1.000000000,0.000000000,0.000000000,-0.193400000,0.000000000,0.997483536,-0.070898487,-0.046500000,0.000000000,0.070898487,0.997483536,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_thigh,0.647689028,0.000000000,0.761904799,-0.193400000,0.054017898,0.997483536,-0.045920172,-0.141759678,-0.759987493,0.070898487,0.646059142,-0.006770806,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_calf,0.841489188,0.000000000,-0.540273954,-0.355685722,-0.038304606,0.997483536,-0.059660310,-0.131978681,0.538914374,0.070898487,0.839371611,-0.144381403,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_calflower,0.867439990,-0.000000000,-0.497541822,-0.258895393,-0.035274962,0.997483536,-0.061500183,-0.123915047,0.496289776,0.070898487,0.865257108,-0.257830114,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_calflower1,0.999169319,0.000000000,-0.040751347,-0.247668120,-0.002889209,0.997483536,-0.070839593,-0.121102290,0.040648797,0.070898487,0.996654945,-0.297403296,0.000000000,0.000000000,0.000000000,1.000000000
1789640610298132353,1789640610,298132353,1789640610309172254,RR_foot,0.841489188,0.000000000,-0.540273954,-0.240607370,-0.038304606,0.997483536,-0.059660310,-0.119271035,0.538914374,0.070898487,0.839371611,-0.323167556,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_hip,1.000000000,0.000000000,0.000000000,0.193400000,0.000000000,0.999467147,-0.032640790,0.046500000,0.000000000,0.032640790,0.999467147,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_thigh,0.823557018,0.000000000,0.567233495,0.193400000,0.018514949,0.999467147,-0.026881552,0.141949113,-0.566931243,0.032640790,0.823118184,0.003117195,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_calf,0.577350719,0.000000000,-0.816496263,0.072579266,-0.026651083,0.999467147,-0.018845184,0.147674883,0.816061190,0.032640790,0.577043077,-0.172206978,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_calflower,0.617436986,0.000000000,-0.786620346,0.204967727,-0.025675910,0.999467147,-0.020153631,0.149930949,0.786201193,0.032640790,0.617107983,-0.241288129,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_calflower1,0.910908367,0.000000000,-0.412608710,0.230258171,-0.013467874,0.999467147,-0.029732769,0.150993853,0.412388851,0.032640790,0.910422987,-0.273834461,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FL_foot,0.577350719,0.000000000,-0.816496263,0.246492970,-0.026651083,0.999467147,-0.018845184,0.151688907,0.816061190,0.032640790,0.577043077,-0.295117153,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_hip,1.000000000,-0.000000000,0.000000000,0.193400000,0.000000000,0.999619413,0.027586745,-0.046500000,-0.000000000,-0.027586745,0.999619413,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_thigh,0.809790480,0.000000000,0.586719165,0.193400000,-0.016185672,0.999619413,0.022339483,-0.141963654,-0.586495868,-0.027586745,0.809482284,0.002634534,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_calf,0.618122285,0.000000000,-0.786081956,0.068428818,0.021685442,0.999619413,0.017051982,-0.146721964,0.785782784,-0.027586745,0.617887035,-0.169785192,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_calflower,0.656637516,0.000000000,-0.754206320,0.197131393,0.020806097,0.999619413,0.018114492,-0.148811948,0.753919279,-0.027586745,0.656387608,-0.245516818,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_calflower1,0.930710915,0.000000000,-0.365755646,0.220733271,0.010090008,0.999619413,0.025675284,-0.149744589,0.365616444,-0.027586745,0.930356699,-0.279311515,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,FR_foot,0.618122285,0.000000000,-0.786081956,0.235864274,0.021685442,0.999619413,0.017051982,-0.150354036,0.785782784,-0.027586745,0.617887035,-0.301395131,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_hip,1.000000000,-0.000000000,0.000000000,-0.193400000,0.000000000,0.994125970,0.108229178,0.046500000,-0.000000000,-0.108229178,0.994125970,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_thigh,0.649463553,0.000000000,0.760392723,-0.193400000,-0.082296680,0.994125970,0.070290907,0.141439030,-0.755926153,-0.108229178,0.645648585,-0.010335887,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_calf,0.797033110,0.000000000,-0.603935611,-0.355363650,0.065363455,0.994125970,0.086262239,0.126467067,0.600388075,-0.108229178,0.792351314,-0.147859035,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_calflower,0.826221226,0.000000000,-0.563345796,-0.250040517,0.060970453,0.994125970,0.089421244,0.115007525,0.560036686,-0.108229178,0.821367978,-0.253119268,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_calflower1,0.992995390,0.000000000,-0.118153104,-0.235768898,0.012787613,0.994125970,0.107471075,0.110820971,0.117459069,-0.108229178,0.987162505,-0.291574354,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RL_foot,0.797033110,0.000000000,-0.603935611,-0.226725365,0.065363455,0.994125970,0.086262239,0.108093210,0.600388075,-0.108229178,0.792351314,-0.316629865,0.000000000,0.000000000,0.000000000,1.000000000
1789640610370279934,1789640610,370279934,1789640610372310225,RR_hip,1.000000000,0.000000000,0.000000000,-0.193400000,0.000000000,0.997485682,-0.070868284,-0.046500000,0.000000000,0.070868284,0.997485682,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
