base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789640619533030000,FL_hip,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.435730356,0.897743940,0.064769310,0.379293354,-0.899652852,-0.432184370,-0.061981368,1.041405116,-0.027651496,-0.085276905,0.995973545,0.329032829,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FL_thigh,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.341158353,0.897760900,-0.278633332,0.465027818,-0.559707713,-0.432149347,-0.707088744,1.000131549,-0.755207949,-0.085275854,0.649914642,0.320888893,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FL_calf,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.139710798,0.897737792,0.417789346,0.524278292,-0.462911375,-0.432197063,0.773898593,1.150508446,0.875324990,-0.085277299,0.475955882,0.182673790,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FL_calflower,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.160416960,0.897737792,0.410284589,0.459662748,-0.501011665,-0.432197063,0.749795495,1.026739523,0.850443182,-0.085277298,0.519109077,0.129749899,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FL_calflower1,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.331749908,0.897737792,0.289843136,0.444858202,-0.790634749,-0.432197063,0.433708043,1.001763134,0.514625023,-0.085277299,0.853164068,0.100487178,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FL_foot,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.139710798,0.897737792,0.417789346,0.435305046,-0.462911375,-0.432197063,0.773898593,0.985703075,0.875324990,-0.085277299,0.475955882,0.081316319,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FR_hip,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.435730356,0.896967201,-0.074760185,0.295601906,-0.899652852,-0.436570851,0.005559851,1.081956653,-0.027651496,0.069680929,0.997186052,0.328474574,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FR_thigh,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.298890818,0.897031661,-0.325574364,0.209949836,-0.715199739,-0.436437742,-0.545904483,1.123645130,-0.631786712,0.069684983,0.772003635,0.321820693,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FR_calf,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.315387531,0.897247320,0.308995374,0.279262965,-0.522403407,-0.435992127,0.732806810,1.239905023,0.792228093,0.069698015,0.606231717,0.157435968,0.000000000,0.000000000,0.000000000,1.000000000
0,1789640619533030000,FR_calflower,1789640619498755112,1789640619565010078,0.517318023,34.274888,31.980078,66.254966,0,-0.330436711,0.897247320,0.292846403,0.227520498,-0.558375614,-0.435992126,0.705781704,1.121470785,0.760939056,0.069698015,0.645068987,0.083886936,0.000000000,0.000000000,0.000000000,1.000000000
