event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786506683707531483,2026-08-12T13:51:23.707,0.5,0,-0.5
MOVE_CALL_RETURN,1786506683707617567,2026-08-12T13:51:23.707,0.5,0,-0.5
