event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786504026238682730,2026-08-12T13:07:06.238,0.8,0,0
MOVE_CALL_RETURN,1786504026238795899,2026-08-12T13:07:06.238,0.8,0,0
