event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786506002143890526,2026-08-12T13:40:02.143,0,0,1.2
MOVE_CALL_RETURN,1786506002143992252,2026-08-12T13:40:02.143,0,0,1.2
