base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789628681523636000,FL_hip,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.420622698,0.898476065,-0.125767495,0.004763362,-0.906902832,-0.420164976,0.031447540,0.649904552,-0.024588624,0.127286545,0.991561192,0.328339019,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FL_thigh,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.242689305,0.898362421,-0.366124322,0.090555406,-0.716575501,-0.420409573,-0.556574921,0.609784604,-0.653928320,0.127281038,0.745772989,0.340493187,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FL_calf,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.377201366,0.898532149,0.224408696,0.168531557,-0.590737417,-0.420043948,0.688906879,0.728259735,0.713266066,0.127290102,0.689237848,0.181750675,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FL_calflower,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.387945723,0.898532149,0.205276032,0.127793381,-0.624430142,-0.420043947,0.658521360,0.614494228,0.677927134,0.127290102,0.724024925,0.094033705,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FL_calflower1,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.438898083,0.898532149,0.002933543,0.123464265,-0.857957816,-0.420043948,0.295756266,0.594399112,0.266978293,0.127290102,0.955259066,0.058303252,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FL_foot,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.377201366,0.898532149,0.224408696,0.120754876,-0.590737417,-0.420043948,0.688906879,0.581532388,0.713266066,0.127290102,0.689237848,0.034984142,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_hip,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.420622698,0.906317815,-0.040800985,-0.079546248,-0.906902832,-0.421261062,-0.008165313,0.689076325,-0.024588624,0.033568133,0.999133946,0.325797523,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_thigh,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.313699661,0.906306148,-0.283199301,-0.166074247,-0.723822598,-0.421286216,-0.546442195,0.729294967,-0.614552070,0.033567442,0.788161812,0.322592886,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_calf,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.284272607,0.906437788,0.312345605,-0.105752123,-0.549391952,-0.421002363,0.721751893,0.845685084,0.785721025,0.033574250,0.617669250,0.154765123,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_calflower,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.299528114,0.906437788,0.297747546,-0.157617935,-0.584777915,-0.421002363,0.693391738,0.727894946,0.753868482,0.033574250,0.656167008,0.079108796,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_calflower1,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.403173533,0.906437788,0.125784716,-0.166524375,-0.838888906,-0.421002363,0.344996688,0.706010180,0.365673256,0.033574250,0.930137571,0.045342909,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,FR_foot,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.284272607,0.906437788,0.312345605,-0.172221531,-0.549391952,-0.421002363,0.721751893,0.691974039,0.785721025,0.033574250,0.617669250,0.023278077,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_hip,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.420622698,0.905656044,0.053514779,0.167460222,-0.906902832,-0.418136809,-0.051857142,1.000694567,-0.024588624,-0.070344855,0.997219666,0.337849899,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_thigh,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.333765312,0.905627664,-0.261609265,0.253949409,-0.600562092,-0.418197953,-0.681495376,0.960762948,-0.726585657,-0.070346769,0.683465198,0.331132038,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_calf,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.242190156,0.905714525,0.347886883,0.309658857,-0.646501167,-0.418010514,0.638203535,1.105858416,0.723450179,-0.070342521,0.686783685,0.185614753,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_calflower,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.259274579,0.905714525,0.335347653,0.253439901,-0.677590092,-0.418010514,0.605094356,0.998651301,0.688221176,-0.070342521,0.722082824,0.098594125,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_calflower1,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.384831798,0.905714525,0.177724064,0.242639664,-0.880438944,-0.418010514,0.223818628,0.981251589,0.277005878,-0.070342521,0.958290006,0.062891413,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RL_foot,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.242190156,0.905714525,0.347886883,0.235705401,-0.646501167,-0.418010514,0.638203535,0.970144221,0.723450179,-0.070342521,0.686783685,0.039587987,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_hip,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.420622698,0.887572313,-0.187861894,0.083150612,-0.906902832,-0.416966502,0.060551553,1.039866340,-0.024588624,0.195841925,0.980327191,0.335308403,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_thigh,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.072675427,0.887550893,-0.454941591,-0.001595278,-0.546491256,-0.417012667,-0.726256183,1.079678533,-0.834305752,0.195840707,0.515344925,0.316609202,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_calf,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.458202073,0.887926792,0.040460217,0.095309812,-0.762833286,-0.416196956,0.494839137,1.234366723,0.456219896,0.195872002,0.868042411,0.206867042,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_calflower,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.459651608,0.887926792,0.017509093,0.080284275,-0.786611592,-0.416196956,0.456094943,1.146160960,0.412265701,0.195872002,0.889759075,0.087973737,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_calflower1,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.415793977,0.887926792,-0.196727064,0.084174913,-0.908335636,-0.416196957,0.041313046,1.135819192,-0.045194629,0.195872002,0.979587498,0.048409797,0.000000000,0.000000000,0.000000000,1.000000000
0,1789628681523636000,RR_foot,1789628681502410195,1789628681569908872,0.314462534,21.225805,46.272872,67.498677,0,-0.458202073,0.887926792,0.040460217,0.086808749,-0.762833286,-0.416196956,0.494839137,1.129311668,0.456219896,0.195872002,0.868042411,0.022672624,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_hip,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.422677236,0.904008105,-0.064136243,0.003968538,-0.905940496,-0.423397572,0.002571474,0.649843395,-0.024830887,0.059190636,0.997937853,0.328094117,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_thigh,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.255428948,0.903951437,-0.342969401,0.090287056,-0.645740973,-0.423519112,-0.635334916,0.609415609,-0.719566134,0.059186578,0.691897096,0.333745678,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_calf,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.310283709,0.904094731,0.293831405,0.163347297,-0.554884828,-0.423212091,0.716236450,0.744719195,0.771898196,0.059194027,0.632984444,0.186414581,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_calflower,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.324581385,0.904094731,0.277956470,0.113689311,-0.589988269,-0.423212091,0.687608659,0.627637197,0.739297487,0.059194027,0.670772208,0.108205992,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_calflower1,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.416256550,0.904094731,0.096661053,0.105822511,-0.840839959,-0.423212091,0.337461092,0.606036234,0.346004480,0.059194027,0.936363728,0.073996879,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FL_foot,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.310283709,0.904094731,0.293831405,0.100805193,-0.554884828,-0.423212091,0.716236450,0.592185270,0.771898196,0.059194027,0.632984444,0.051648421,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_hip,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.422677236,0.902153339,-0.086391346,-0.080238601,-0.905940496,-0.423205665,0.013003123,0.689210545,-0.024830887,0.083761650,0.996176428,0.325198880,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_thigh,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.289730423,0.902152857,-0.319650843,-0.166393503,-0.738193613,-0.423206697,-0.525325213,0.729626339,-0.609202206,0.083761622,0.788578928,0.317199709,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_calf,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.333798858,0.902155602,0.273301573,-0.098307877,-0.561748623,-0.423200814,0.710872601,0.841520549,0.756978733,0.083761788,0.648048782,0.149233907,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_calflower,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.347041082,0.902155602,0.256277027,-0.145431769,-0.596575405,-0.423200814,0.681908466,0.725076537,0.723643767,0.083761788,0.685072058,0.068463250,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_calflower1,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.426167072,0.902155602,0.067060077,-0.152212329,-0.844050484,-0.423200814,0.329363248,0.703765975,0.325516337,0.083761788,0.941819059,0.033824348,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,FR_foot,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.333798858,0.902155602,0.273301573,-0.156520214,-0.561748623,-0.423200814,0.710872601,0.690104826,0.756978733,0.083761788,0.648048782,0.011201196,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_hip,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.422677236,0.905364974,0.040723151,0.167460093,-0.905940496,-0.420860098,-0.046356162,1.000261179,-0.024830887,-0.056486310,0.998094578,0.337698704,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_thigh,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.335314047,0.905365702,-0.260533287,0.253922385,-0.626957449,-0.420858539,-0.655593430,0.960069068,-0.703199612,-0.056486265,0.708745138,0.332304266,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_calf,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.283991245,0.905365649,0.315693161,0.309415526,-0.699017152,-0.420858652,0.578146447,1.099709996,0.656295709,-0.056486269,0.752386408,0.181342299,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_calflower,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.299414412,0.905365649,0.301104980,0.257013469,-0.727038842,-0.420858652,0.542487618,1.000164250,0.617871863,-0.056486268,0.784247235,0.083115430,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_calflower1,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.404623072,0.905365649,0.128815249,0.247963473,-0.895389247,-0.420858652,0.145452366,0.985735172,0.185900164,-0.056486269,0.980943675,0.045566979,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RL_foot,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.283991245,0.905365649,0.315693161,0.242173336,-0.699017152,-0.420858652,0.578146447,0.976565137,0.656295709,-0.056486269,0.752386408,0.021084659,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_hip,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.422677236,0.896246284,-0.134486841,0.083252954,-0.905940496,-0.421905731,0.035604357,1.039628329,-0.024830887,0.136886322,0.990275530,0.334803467,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_thigh,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.116718097,0.896249876,-0.427917284,-0.002331281,-0.522070883,-0.421898032,-0.741245130,1.079916895,-0.844878342,0.136886529,0.517148652,0.321732015,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_calf,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.401832432,0.896365543,0.187242268,0.088812255,-0.642363362,-0.421651463,0.639984104,1.237803010,0.652610238,0.136888892,0.745225719,0.211588956,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_calflower,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.410688459,0.896365543,0.166925013,0.053120889,-0.673546449,-0.421651463,0.607079503,1.130322846,0.614548883,0.136888892,0.776911298,0.114453730,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_calflower1,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.441361073,0.896365543,-0.041585739,0.050555927,-0.877768953,-0.421651463,0.227446713,1.112788785,0.186340280,0.136888892,0.972902253,0.077270477,0.000000000,0.000000000,0.000000000,1.000000000
1,1789628681591629000,RR_foot,1789628681569908872,1789628681594863430,0.870387205,21.720128,3.234430,24.954558,0,-0.401832432,0.896365543,0.187242268,0.048995136,-0.642363362,-0.421651463,0.639984104,1.101593516,0.652610238,0.136888892,0.745225719,0.053025749,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_hip,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.421431988,0.906260545,0.032970591,0.004671215,-0.906488690,-0.419939243,-0.043927061,0.650255483,-0.025964108,-0.048399600,0.998490564,0.328114682,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_thigh,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.294890250,0.906016468,-0.303601806,0.091164945,-0.545045800,-0.420462959,-0.725352519,0.610176428,-0.784834736,-0.048422361,0.617810469,0.323493677,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_calf,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.177287050,0.906633475,0.382864466,0.155879462,-0.482530337,-0.419134047,0.769084796,0.764554320,0.857749189,-0.048394809,0.511785438,0.192059928,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_calflower,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.196200736,0.906633475,0.373525326,0.095851370,-0.520365519,-0.419134047,0.744007175,0.641181248,0.831098615,-0.048394809,0.554015432,0.133588675,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_calflower1,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.346515273,0.906633475,0.240713654,0.082908685,-0.805128594,-0.419134047,0.419636626,0.616644264,0.481347462,-0.048394809,0.875192908,0.103175965,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FL_foot,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.177287050,0.906633475,0.382864466,0.074570591,-0.482530337,-0.419134047,0.769084796,0.600873606,0.857749189,-0.048394809,0.511785438,0.083265069,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_hip,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.421431988,0.901437418,-0.099024324,-0.079591530,-0.906488690,-0.421865975,0.017540070,0.689510034,-0.025964108,0.097156482,0.994930423,0.325309825,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_thigh,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.282465414,0.901436238,-0.328064256,-0.165677912,-0.743234900,-0.421868514,-0.519258260,0.729797817,-0.606478380,0.097156410,0.789141730,0.316031473,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_calf,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.342179579,0.901436262,0.265190418,-0.095800130,-0.556855878,-0.421868462,0.715499008,0.840399623,0.756851810,0.097156412,0.646325021,0.147946218,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_calflower,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.355005941,0.901436261,0.247757148,-0.141892263,-0.591920000,-0.421868462,0.686773626,0.723368898,0.723603154,0.097156412,0.683344108,0.067427980,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_calflower1,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.429297559,0.901436261,0.055824982,-0.148252575,-0.842167794,-0.421868462,0.335828390,0.701817201,0.326278245,0.097156412,0.940267622,0.032858555,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,FR_foot,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.342179579,0.901436262,0.265190418,-0.152286191,-0.556855878,-0.421868462,0.715499008,0.687998659,0.756851810,0.097156412,0.646325021,0.010280431,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,RL_hip,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.421431988,0.906202384,0.034532236,0.167681108,-0.906488690,-0.419862923,-0.044650647,1.000885308,-0.025964108,-0.050120156,0.998405678,0.338157599,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,RL_thigh,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.332070730,0.906200857,-0.261780812,0.254223178,-0.633259892,-0.419866208,-0.650149657,0.960788519,-0.699079243,-0.050120246,0.713285522,0.333371139,0.000000000,0.000000000,0.000000000,1.000000000
2,1789628681659627000,RL_calf,1789628681594863430,1789628681667779374,0.888194906,64.763570,8.152374,72.915944,0,-0.283964014,0.906200265,0.313314019,0.309982741,-0.692094696,-0.419867481,0.587125650,1.099269542,0.663603366,-0.050120278,0.746403774,0.181442425,0.000000000,0.000000000,0.000000000,1.000000000
