base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789641175772377000,FL_hip,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.309246794,0.950902078,0.012297212,0.111353031,-0.950978574,0.309255837,0.001222706,1.033526739,-0.002640683,-0.012072378,0.999923660,0.340727281,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FL_thigh,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.198800582,0.950905455,0.237184962,0.202136491,-0.640263083,0.309245450,-0.703158127,1.063051666,-0.741985358,-0.012072405,0.670307412,0.339574990,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FL_calf,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.224310683,0.949768104,-0.218231133,0.151618669,-0.653832285,0.312729196,0.688988177,1.212825006,0.722625828,-0.011860722,0.691137669,0.196843168,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FL_calflower,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.234937363,0.949768105,-0.206747539,0.187195278,-0.687450222,0.312729196,0.655449127,1.103207501,0.687180248,-0.011860721,0.726390165,0.112179664,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FL_calflower1,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.303859957,0.949768105,-0.074894835,0.192913108,-0.912437614,0.312729195,0.263929851,1.084877116,0.274093539,-0.011860722,0.961629916,0.077689952,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FL_foot,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.224310683,0.949768104,-0.218231133,0.196561836,-0.653832285,0.312729196,0.688988177,1.073162837,0.722625828,-0.011860722,0.691137669,0.055180569,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_hip,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.309246794,0.950634945,-0.025674578,0.022918562,-0.950978574,0.309058110,-0.011124405,1.004772304,-0.002640683,0.027856277,0.999608471,0.339492603,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_thigh,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.205374899,0.953289083,0.221496358,-0.067408467,-0.577088503,0.300747545,-0.759289596,0.975406402,-0.790437022,0.028116136,0.611897735,0.336827614,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_calf,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.119633772,0.950729884,-0.286007012,-0.112304319,-0.448286099,0.308765975,0.838870706,1.135140539,0.885848314,0.027855817,0.463138057,0.208817896,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_calflower,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.133778654,0.950729884,-0.279670381,-0.067621631,-0.489651919,0.308765975,0.815417369,1.002011596,0.861593979,0.027855817,0.506833218,0.158249116,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_calflower1,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.247806945,0.950729884,-0.186290011,-0.057779868,-0.810861527,0.308765975,0.497160007,0.974289400,0.530184459,0.027855817,0.847424648,0.129506528,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,FR_foot,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.119633772,0.950729884,-0.286007012,-0.051435777,-0.448286099,0.308765975,0.838870706,0.956447404,0.885848314,0.027855817,0.463138057,0.110670975,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_hip,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.309246794,0.939785202,0.145498302,-0.008263628,-0.950978574,0.306029669,0.044570276,1.401365252,-0.002640683,-0.152148828,0.988354087,0.341748697,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_thigh,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.134898670,0.935142381,0.327583025,0.080913812,-0.716991142,0.320312945,-0.619131839,1.430404732,-0.683905638,-0.151353905,0.713698196,0.327337430,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_calf,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.280035499,0.937532978,-0.206425765,0.012182091,-0.419707470,0.312957267,0.852000179,1.557846949,0.863380355,-0.151951702,0.481128968,0.182357406,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_calflower,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.290002516,0.937532978,-0.192171845,0.049054210,-0.461765207,0.312957267,0.829958769,1.424797909,0.838254928,-0.151951702,0.523678715,0.128876228,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_calflower1,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.345971715,0.937532978,-0.036538329,0.054046798,-0.792841070,0.312957267,0.522935658,1.396537124,0.501703940,-0.151951702,0.851589031,0.099901502,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RL_foot,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.280035499,0.937532978,-0.206425765,0.057210360,-0.419707470,0.312957267,0.852000179,1.378338223,0.863380355,-0.151951702,0.481128968,0.080923470,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_hip,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.309246794,0.949717834,-0.049010382,-0.096698097,-0.950978574,0.308691749,-0.018710201,1.372610817,-0.002640683,0.052394003,0.998623020,0.340514019,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_thigh,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.266079047,0.948892151,0.169720914,-0.187215825,-0.699519602,0.311212395,-0.643288494,1.343189379,-0.663230784,0.052442595,0.746575342,0.335515858,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_calf,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.188008502,0.948013764,-0.256753321,-0.223574570,-0.685700978,0.313854473,0.656742304,1.479630031,0.703183500,0.052582979,0.709061377,0.177390758,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_calflower,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.200605859,0.948013764,-0.247035938,-0.181773375,-0.717667465,0.313854473,0.621650782,1.370645341,0.666866405,0.052582979,0.743319762,0.087912402,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_calflower1,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.292012430,0.948013764,-0.126484014,-0.173896091,-0.923632784,0.313854473,0.219997197,1.353287894,0.248257529,0.052582979,0.967265874,0.052099086,0.000000000,0.000000000,0.000000000,1.000000000
0,1789641175772377000,RR_foot,1789641175625788576,1789641176200199533,0.255197820,146.588424,427.822533,574.410957,1,0.188008502,0.948013764,-0.256753321,-0.168841573,-0.685700978,0.313854473,0.656742304,1.342215354,0.703183500,0.052582979,0.709061377,0.028731895,0.000000000,0.000000000,0.000000000,1.000000000
1,1789641175840376000,FL_hip,1789641175625788576,1789641176200199533,0.373578222,214.587424,359.823533,574.410957,1,0.309361561,0.950817457,0.015528958,0.111485297,-0.950944224,0.309339910,0.003849565,1.033859880,-0.001143865,-0.015957955,0.999872030,0.340472879,0.000000000,0.000000000,0.000000000,1.000000000
1,1789641175840376000,FL_thigh,1789641175625788576,1789641176200199533,0.373578222,214.587424,359.823533,574.410957,1,0.196426263,0.950821617,0.239488071,0.202254274,-0.642016630,0.309327123,-0.701521414,1.063390750,-0.741101971,-0.015957970,0.671202840,0.338949637,0.000000000,0.000000000,0.000000000,1.000000000
1,1789641175840376000,FL_calf,1789641175625788576,1789641176200199533,0.373578222,214.587424,359.823533,574.410957,1,0.209353313,0.949415557,-0.234053098,0.151246432,-0.594597181,0.313622983,0.740334879,1.212815687,0.776289480,-0.015824121,0.630177976,0.196037185,0.000000000,0.000000000,0.000000000,1.000000000
1,1789641175840376000,FL_calflower,1789641175625788576,1789641176200199533,0.373578222,214.587424,359.823533,574.410957,1,0.220789455,0.949415557,-0.223297288,0.188544623,-0.630855411,0.313622983,0.709692181,1.098142808,0.743823549,-0.015824120,0.668188721,0.122011337,0.000000000,0.000000000,0.000000000,1.000000000
