event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786703565444355859,2026-08-14T20:32:45.444,0,0.5,0
MOVE_CALL_RETURN,1786703565444535076,2026-08-14T20:32:45.444,0,0.5,0
