event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786703196088520977,2026-08-14T20:26:36.088,0.8,0,0
MOVE_CALL_RETURN,1786703196088610915,2026-08-14T20:26:36.088,0.8,0,0
