leg_time_ns,leg_ros_sec,leg_ros_nanosec,collection_wall_time_ns,frame_name,B_T00,B_T01,B_T02,B_T03,B_T10,B_T11,B_T12,B_T13,B_T20,B_T21,B_T22,B_T23,B_T30,B_T31,B_T32,B_T33
1789451131857114489,1789451131,857114489,1789451131879671944,FL_hip,1.000000000,-0.000000000,0.000000000,0.193400000,0.000000000,0.998360083,0.057246358,0.046500000,-0.000000000,-0.057246358,0.998360083,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FL_thigh,0.687567070,0.000000000,0.726120874,0.193400000,-0.041567776,0.998360083,0.039360711,0.141843388,-0.724930096,-0.057246358,0.686439517,-0.005467027,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FL_calf,0.807485122,-0.000000000,-0.589887936,0.038736254,0.033768936,0.998360083,0.046225583,0.133459556,0.588920569,-0.057246358,0.806160913,-0.151678644,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FL_calflower,0.835958085,-0.000000000,-0.548793294,0.142189371,0.031416418,0.998360083,0.047855556,0.127293549,0.547893319,-0.057246358,0.834587183,-0.259212048,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FL_calflower1,0.994911892,0.000000000,-0.100748830,0.155781522,0.005767504,0.998360083,0.056955083,0.125065163,0.100583611,-0.057246358,0.993280319,-0.298074469,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FL_foot,0.807485122,-0.000000000,-0.589887936,0.164382384,0.033768936,0.998360083,0.046225583,0.123613507,0.588920569,-0.057246358,0.806160913,-0.323390919,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_hip,1.000000000,0.000000000,0.000000000,0.193400000,0.000000000,0.998740610,-0.050171641,-0.046500000,0.000000000,0.050171641,0.998740610,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_thigh,0.725224891,0.000000000,0.688512061,0.193400000,0.034543780,0.998740610,-0.036385723,-0.141879728,-0.687644956,0.050171641,0.724311550,-0.004791392,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_calf,0.752706643,-0.000000000,-0.658356066,0.046746931,-0.033030804,0.998740610,-0.037764528,-0.134129569,0.657526939,0.050171641,0.751758692,-0.159069752,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_calflower,0.784670045,-0.000000000,-0.619913639,0.159237762,-0.031102085,0.998740610,-0.039368184,-0.129201035,0.619132926,0.050171641,0.783681840,-0.257179500,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_calflower1,0.982261555,-0.000000000,-0.187515964,0.176187607,-0.009407984,0.998740610,-0.049281674,-0.127315287,0.187279808,0.050171641,0.981024505,-0.294718102,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,FR_foot,0.752706643,-0.000000000,-0.658356066,0.186976773,-0.033030804,0.998740610,-0.037764528,-0.126085725,0.657526939,0.050171641,0.751758692,-0.319194353,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_hip,1.000000000,-0.000000000,0.000000000,-0.193400000,0.000000000,0.997827278,0.065884159,0.046500000,-0.000000000,-0.065884159,0.997827278,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_thigh,0.745557879,0.000000000,0.666440881,-0.193400000,-0.043907897,0.997827278,0.049120454,0.141792505,-0.664992891,-0.065884159,0.743937990,-0.006291937,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_calf,0.744761618,0.000000000,-0.667330603,-0.335351908,0.043966515,0.997827278,0.049067993,0.131329848,0.665880679,-0.065884159,0.743143458,-0.164750729,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_calflower,0.777183489,0.000000000,-0.629274046,-0.221691746,0.041459191,0.997827278,0.051204080,0.124947116,0.627906809,-0.065884159,0.775494885,-0.261418347,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_calflower1,0.979943459,0.000000000,-0.199275733,-0.204292619,0.013129114,0.997827278,0.064562750,0.122484361,0.198842763,-0.065884159,0.977814314,-0.298717211,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RL_foot,0.744761618,0.000000000,-0.667330603,-0.193210489,0.043966515,0.997827278,0.049067993,0.120878366,0.665880679,-0.065884159,0.743143458,-0.323040286,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_hip,1.000000000,0.000000000,0.000000000,-0.193400000,0.000000000,0.997214843,-0.074582556,-0.046500000,0.000000000,0.074582556,0.997214843,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_thigh,0.698375996,-0.000000000,0.715731073,-0.193400000,0.053381053,0.997214843,-0.052086667,-0.141734017,-0.713737649,0.074582556,0.696430908,-0.007122634,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_calf,0.791865187,0.000000000,-0.610695935,-0.345850719,-0.045547264,0.997214843,-0.059059330,-0.130639557,0.608995051,0.074582556,0.789659718,-0.155462418,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_calflower,0.821397638,0.000000000,-0.570355960,-0.239630416,-0.042538605,0.997214843,-0.061261935,-0.122809722,0.568767429,0.074582556,0.819109916,-0.260152155,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_calflower1,0.991954039,0.000000000,-0.126598517,-0.225030154,-0.009442041,0.997214843,-0.073982468,-0.119933858,0.126245920,0.074582556,0.989191291,-0.298604226,0.000000000,0.000000000,0.000000000,1.000000000
1789451131857114489,1789451131,857114489,1789451131879671944,RR_foot,0.791865187,0.000000000,-0.610695935,-0.215772484,-0.045547264,0.997214843,-0.059059330,-0.118059920,0.608995051,0.074582556,0.789659718,-0.323659938,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_hip,1.000000000,-0.000000000,0.000000000,0.193400000,0.000000000,0.998358349,0.057276588,0.046500000,-0.000000000,-0.057276588,0.998358349,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_thigh,0.687545084,0.000000000,0.726141693,0.193400000,-0.041590918,0.998358349,0.039380236,0.141843222,-0.724949621,-0.057276588,0.686416374,-0.005469914,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_calf,0.807502983,-0.000000000,-0.589863486,0.038731819,0.033785368,0.998358349,0.046251016,0.133455232,0.588895136,-0.057276588,0.806177345,-0.151676602,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_calflower,0.835974702,-0.000000000,-0.548767982,0.142181675,0.031431558,0.998358349,0.047881778,0.127285789,0.547867096,-0.057276588,0.834602323,-0.259212946,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_calflower1,0.994914942,0.000000000,-0.100718705,0.155772647,0.005768824,0.998358349,0.056985333,0.125056202,0.100553360,-0.057276588,0.993281639,-0.298075710,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FL_foot,0.807502983,-0.000000000,-0.589863486,0.164372742,0.033785368,0.998358349,0.046251016,0.123603766,0.588895136,-0.057276588,0.806177345,-0.323392376,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FR_hip,1.000000000,0.000000000,0.000000000,0.193400000,0.000000000,0.998742129,-0.050141400,-0.046500000,0.000000000,0.050141400,0.998742129,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789451131974118543,1789451131,974118543,1789451131979194925,FR_thigh,0.725245738,0.000000000,0.688490101,0.193400000,0.034521858,0.998742129,-0.036364837,-0.141879873,-0.687624069,0.050141400,0.724333472,-0.004788504,0.000000000,0.000000000,0.000000000,1.000000000
