base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789621067813714000,FL_hip,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.138764101,0.990050562,0.023323982,0.018848149,-0.990240075,0.139023898,-0.009890791,0.910369380,-0.013035341,-0.021723713,0.999679049,0.349384888,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FL_thigh,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.084927705,0.989957508,0.113008926,0.113344440,-0.710507777,0.139685543,-0.689686542,0.923638653,-0.698546198,-0.021720084,0.715235268,0.347310751,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FL_calf,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.101735144,0.990639524,-0.091010400,0.089192635,-0.621241406,0.134719052,0.771952570,1.070409878,0.776987161,-0.021995136,0.629132106,0.195170133,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FL_calflower,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.106156626,0.990639524,-0.085812023,0.103532629,-0.659046564,0.134719053,0.739938701,0.948021378,0.744572630,-0.021995136,0.667179028,0.119752690,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FL_calflower1,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.133786593,0.990639524,-0.027093910,0.105676219,-0.926259240,0.134719053,0.351987892,0.925852761,0.352342761,-0.021995136,0.935612545,0.086675623,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FL_foot,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.101735144,0.990639524,-0.091010400,0.107040251,-0.621241406,0.134719052,0.771952570,0.911646394,0.776987161,-0.021995136,0.629132106,0.065065936,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FR_hip,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.138764101,0.990304415,0.006425752,-0.073240807,-0.990240075,0.138834872,-0.012261740,0.897447821,-0.013035341,-0.004661410,0.999904192,0.350671246,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FR_thigh,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.074410785,0.991445386,0.107231906,-0.167338627,-0.593205057,0.130443465,-0.794413709,0.884256102,-0.801605555,-0.004497427,0.597836390,0.351095642,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FR_calf,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.073268441,0.990641474,-0.115155568,-0.188260174,-0.502605423,0.136408723,0.853686902,1.051220160,0.861405500,-0.004670358,0.507896440,0.225878477,0.000000000,0.000000000,0.000000000,1.000000000
0,1789621067813714000,FR_calflower,1789621067660729334,1789621068270727788,0.250795170,152.984666,457.013788,609.998454,1,0.078932254,0.990641474,-0.111349758,-0.170086881,-0.544643859,0.136408723,0.827500215,0.914937039,0.834944725,-0.004670358,0.550314033,0.168325629,0.000000000,0.000000000,0.000000000,1.000000000
