event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786502273849292290,2026-08-12T12:37:53.849,0.3,0,0
MOVE_CALL_RETURN,1786502273849409586,2026-08-12T12:37:53.849,0.3,0,0
