relative_time_sec,mean_dx_m,std_dx_m,mean_dy_m,std_dy_m,mean_dz_m,std_dz_m
0.9703458585858585,-0.050635166923894984,0.008589872541774396,-0.08179979967960165,0.10236638921948106,0.133739754610971,0.13507827574444675
1.0309924747474748,-0.05439905611207748,0.009037236539881158,-0.10715791022189566,0.09794643592992851,0.17285104518950897,0.12828179949078042
1.091639090909091,-0.05493055569681371,0.009671493711904807,-0.1351297448100252,0.08732916998608496,0.21940284150737957,0.1127281741650692
1.152285707070707,-0.053541348122141175,0.011497926422522212,-0.15765133959165675,0.07913370637135417,0.25412486860751327,0.10070021277664225
1.2129323232323233,-0.054834172769592904,0.01314980606419211,-0.17766487781324442,0.0716121040334309,0.2786892005541259,0.08786538716045983
1.2735789393939394,-0.05989744053037678,0.019655164094839098,-0.1970465944681425,0.06187587453366963,0.3012810141873076,0.07141054906543627
1.3342255555555556,-0.061029913105577795,0.015623421936776065,-0.20722252394234855,0.058274436153277036,0.3171047043756677,0.06033313349519374
1.3948721717171717,-0.06322847597386057,0.014744951227104734,-0.21200696393584426,0.049116639410211806,0.3265622822104104,0.048190446853510115
1.4555187878787879,-0.06482280221342693,0.016808530755332892,-0.21050239799241996,0.03994916403004224,0.33010717851212784,0.035951047213081025
1.516165404040404,-0.0653326145709048,0.018461736360144594,-0.20977411284157,0.03328503225185926,0.33574080994153954,0.025595187572022993
1.5768120202020202,-0.06569271535018713,0.020075349450360058,-0.20927671157676472,0.028551404450494023,0.3417937556156323,0.01590356749647796
1.6374586363636363,-0.06605281612946945,0.021759337439741754,-0.20877931031195943,0.026419789648044742,0.3478467012897251,0.008237431014907409
1.6981052525252525,-0.06626162604013022,0.02379163056699727,-0.2059428949805834,0.02606892542972818,0.35061641345360617,0.007597117740464379
1.7587518686868686,-0.06584811670868496,0.027071196399188074,-0.1999224106802701,0.024929511351411287,0.3493209114105561,0.00907403152204024
1.8193984848484848,-0.06466703602517941,0.03186972148194996,-0.1939278513481558,0.024156700595780026,0.3483068545814615,0.011609940464128655
1.880045101010101,-0.06378457304819841,0.036108318581540066,-0.1904463505722654,0.024291307259698167,0.3504506014611576,0.010303915281806008
1.940691717171717,-0.06424749822460542,0.03800367278789321,-0.18535971741868,0.02426420824118872,0.3525657174400182,0.00955544735287489
2.0013383333333334,-0.06697024366501608,0.03687434739648358,-0.1819281819539022,0.02627895417102467,0.3556277597854412,0.009026714325861006
2.0619849494949496,-0.0679570685517589,0.03223603992087557,-0.16941840577285322,0.023944624755969816,0.346742643294465,0.010390718307069507
2.1226315656565657,-0.06969225302140677,0.030118084722943743,-0.17262162669989745,0.025983774288145765,0.34880497462493676,0.010692631322613354
2.183278181818182,-0.07099317847739643,0.02914884127195706,-0.17500062589840593,0.02665846782163173,0.35295796652108136,0.009651246248095414
2.243924797979798,-0.07339390941761566,0.02921493138442034,-0.1776862285323157,0.030287602052562326,0.3532705180343423,0.005025102522155558
2.304571414141414,-0.07729245982506631,0.02899773599843497,-0.17767363727453805,0.03873999925901168,0.3516503748108838,0.008463180160852693
2.3652180303030303,-0.08315133609928363,0.028762244902857687,-0.18130871920280406,0.040336406736772135,0.3527079057382215,0.010630054682094497
2.4258646464646465,-0.08953071460373087,0.028631349812355614,-0.18692160662071663,0.035192741185897485,0.35423126751930617,0.009156137957873409
2.4865112626262627,-0.09404087836008486,0.02840668024872165,-0.18952839355080453,0.03294891463303562,0.35374371453978787,0.008283107504817165
2.547157878787879,-0.0971967598906714,0.02724751275352911,-0.19351654522860512,0.032084196962501275,0.3534860745857845,0.00751802560569197
2.607804494949495,-0.10035264142125795,0.02611374638501223,-0.19750469690640576,0.03127443510379334,0.353228434631781,0.006800355041093871
2.668451111111111,-0.10351311328560742,0.025000334654591918,-0.20148808138784663,0.030523716677112348,0.35296798961945325,0.0061463212880031644
2.7290977272727273,-0.10730010158897918,0.022764714119804776,-0.20482081015628367,0.029878985477429,0.35232469332802663,0.005488767312401879
2.7897443434343434,-0.10930964725195566,0.02384919652622725,-0.21029229562701426,0.029181850866931917,0.35177579019809413,0.00487044522125341
2.8503909595959596,-0.10972066286264545,0.02801943305657993,-0.21363711822138015,0.028642018512443246,0.3494781926397077,0.005360246467479626
2.9110375757575757,-0.10956606099874575,0.033400515814641235,-0.21946085442452662,0.027935931700531887,0.35003259654413554,0.0038971335099505238
2.971684191919192,-0.10871035394538764,0.036240285394006984,-0.22607179306048425,0.02666499467067182,0.3521699059041472,0.0034038267063124226
3.032330808080808,-0.10859494840571034,0.036896642260258114,-0.22925748918349304,0.02665302729427921,0.3516163079877893,0.003996458679427014
3.092977424242424,-0.10876759554184283,0.037279774865228044,-0.22943291165964247,0.028088498997593966,0.3496305425742213,0.004749674624289576
3.1536240404040403,-0.10764166997986072,0.03716766072489935,-0.22870506908696084,0.026955225787914188,0.34880327855542326,0.008271119246332224
3.2142706565656565,-0.10512504432914856,0.03783537296889727,-0.22682320342870704,0.027059688943619396,0.34814306554709573,0.013184963371824213
3.2749172727272726,-0.10337876502089871,0.0394303776411156,-0.22475213354533768,0.025836583228848117,0.3497601424712066,0.00935973341048643
3.3355638888888888,-0.10440935131627978,0.039301497937714945,-0.22237872037049528,0.03085690260224331,0.3499900717016415,0.008474641257097399
3.396210505050505,-0.10809755148444644,0.03835108404194309,-0.2222376525949865,0.03309294389360816,0.3519193980710321,0.01231613199436935
3.456857121212121,-0.11156690001069962,0.038770841752776966,-0.22046953894260657,0.032028602435718465,0.3508096984351107,0.012305111761340371
3.5175037373737372,-0.11396203561158151,0.03888057754887964,-0.22035657681989393,0.03202407717059477,0.3505249441908641,0.011898769358919809
3.5781503535353534,-0.11614488565703115,0.038912831889796544,-0.22062276594389854,0.032354374461505846,0.35050413514356527,0.011441546347390141
3.6387969696969695,-0.11832773570248081,0.03895020389332138,-0.2208889550679031,0.03275703458954824,0.3504833260962665,0.010990436722855705
3.6994435858585857,-0.1215244507740946,0.03728580725550821,-0.22117563382333758,0.03323660268507038,0.35125264289691327,0.010806738706489323
3.760090202020202,-0.125642167662953,0.03413995241446495,-0.22040496267515267,0.03353575770210701,0.35159307608719803,0.010514552490364343
3.820736818181818,-0.128880703374994,0.03247194891244516,-0.2192804696711904,0.03415549847330806,0.3505922601217711,0.009700796346588388
3.881383434343434,-0.1301083424781196,0.03402151544966524,-0.22039700449862853,0.034904701950147055,0.3501093681362709,0.009280333411274962
3.9420300505050503,-0.12978428283943216,0.03764703247278732,-0.221236598094938,0.0352441472359529,0.34900458752749514,0.009324097054658899
4.002676666666667,-0.1277158980191069,0.03944049876872719,-0.22681390712528932,0.03192344815373139,0.3519608019728876,0.00720827570785009
4.063323282828283,-0.12898754125090384,0.04203847724045095,-0.22762282172291162,0.031128462015420973,0.3527745386695373,0.0038980661938804195
4.123969898989899,-0.13167874299344978,0.04326897240641849,-0.23239520535746575,0.03268765108069932,0.35380182902894186,0.004779204231298105
4.184616515151515,-0.13221030644963916,0.0438224999721761,-0.234455104083115,0.03193174471542339,0.3514945572961353,0.006085025311406139
4.2452631313131315,-0.1302724523382696,0.04447536858467167,-0.23506366064676243,0.029298758214980708,0.3492686757512502,0.008854522527666487
4.305909747474748,-0.12850638150354524,0.04577340822159504,-0.2381139198504006,0.030486375377100795,0.3512088088455981,0.008010514843389962
4.366556363636364,-0.1292432707041196,0.04713723159617549,-0.24250269092387677,0.03265841218791251,0.3541119163149411,0.006393884952205116
4.42720297979798,-0.13126344785981386,0.04790181997312245,-0.2448992358368634,0.03250416301423165,0.3548822746906831,0.006530214745838671
4.487849595959596,-0.13236579530141618,0.04810999713897367,-0.24414537010654697,0.03180670927504822,0.3538369746526383,0.005316021026024707
4.548496212121212,-0.13282809541425036,0.04808282970373159,-0.24303466438054672,0.03110095029895193,0.35286034914214814,0.004203659718591071
4.609142828282828,-0.13329039552708455,0.04806822110932355,-0.24192395865454647,0.030773572916385068,0.3518837236316578,0.003326209805005527
4.6697894444444445,-0.13381142659840148,0.04797652832921035,-0.24081863496430125,0.03084042188129051,0.35090371953627997,0.0029027252151154212
4.730436060606061,-0.13628102195626673,0.045037509541693464,-0.2398918754067095,0.03144184157584934,0.3498116214104056,0.003036643968037584
4.791082676767677,-0.13901513615917666,0.04202156476202236,-0.23791818243485743,0.03153409711199577,0.3495759084440088,0.004570512507208039
4.851729292929293,-0.1405663207983042,0.04079339137816435,-0.2353006085144851,0.03141333865106874,0.34793670571805313,0.004912405610209383
4.912375909090909,-0.14041871516795598,0.04169070879185938,-0.2326365683242094,0.03160516225850225,0.3455072414888628,0.005679950080614757
4.973022525252525,-0.13734302138388155,0.04213511888914266,-0.22931710250702916,0.03272382930372087,0.3416847210088919,0.0073702927039291394
5.0336691414141415,-0.13726139836448778,0.043166622527650536,-0.2303556791292849,0.03484298325133847,0.3398883157496284,0.008651764025897209
5.094315757575758,-0.14124196358342456,0.04423929497384051,-0.2238643929076815,0.03717166432450068,0.3316131043100701,0.02314338854115793
5.154962373737374,-0.14436769784281642,0.042441806221109254,-0.20349343747201742,0.04120718449343184,0.3074229775263625,0.0553750097764524
5.21560898989899,-0.14931950397069024,0.04306024742918394,-0.1911862519516618,0.04539923898544212,0.27286530419355687,0.08977231389541887
5.276255606060606,-0.16125688655194512,0.045552197420215546,-0.1853876593572316,0.05458519606038172,0.233541831288926,0.11907268836105203
5.336902222222222,-0.16032180709009097,0.043545851642268416,-0.16461322187659028,0.05195863642007192,0.19081274173623414,0.11435580398080177
5.397548838383838,-0.16204991214299003,0.044518009724999634,-0.1381944542308769,0.05215089784423592,0.12627146662283603,0.12048408866252804
5.4581954545454545,-0.16527734215438733,0.043312354030828934,-0.1246681340444334,0.047225390277838605,0.08990526873329001,0.11430510032599997
5.518842070707071,-0.16620597506222873,0.040762752858240124,-0.11397765921695968,0.0417440153202537,0.07107054726644779,0.10087456362476481
5.579488686868687,-0.16668226707002004,0.03833743094213197,-0.10362836366120778,0.03686132831486426,0.055018818278430484,0.08699718315462732
5.640135303030303,-0.16715855907781138,0.03635286624308943,-0.09327906810545591,0.03276538995274645,0.03896708929041316,0.07522637670529819
5.700781919191919,-0.16706515743217837,0.035342463506907645,-0.08359642426378991,0.030323140047458966,0.02853319312670498,0.06129595331681649
5.761428535353535,-0.16640186421781095,0.0351498786322181,-0.07463631959775137,0.029842938347235334,0.02226784908259836,0.044253996145900094
5.822075151515151,-0.16516803667790586,0.035660824971076345,-0.06609095011071381,0.03117321993851982,0.014915463316333744,0.02815411853897229
5.882721767676768,-0.16299378335826306,0.037117364457556236,-0.05793408960508811,0.03416277445298841,0.006853009204834448,0.01300827112394059
5.943368383838384,-0.1610602323107262,0.03821790248924997,-0.05010080194836042,0.03748003678429927,-0.000708138161065301,0.005893351580922757
6.004015,-0.1581471394269238,0.037571135839878714,-0.04661345577000653,0.03813780981450483,-0.0011922696233978478,0.0061937443161972465
