event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786703298483143282,2026-08-14T20:28:18.483,1.2,0,0
MOVE_CALL_RETURN,1786703298483233180,2026-08-14T20:28:18.483,1.2,0,0
