event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786704285124471279,2026-08-14T20:44:45.124,0.5,0,0.5
MOVE_CALL_RETURN,1786704285124557539,2026-08-14T20:44:45.124,0.5,0,0.5
