base_sample_index,base_common_time_ns,frame_name,source_t0_ns,source_t1_ns,interpolation_alpha,source_t0_offset_ms,source_t1_offset_ms,interpolation_gap_ms,large_gap_warning,F_T00,F_T01,F_T02,F_T03,F_T10,F_T11,F_T12,F_T13,F_T20,F_T21,F_T22,F_T23,F_T30,F_T31,F_T32,F_T33
0,1789451868756035000,FL_hip,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.036852264,-0.999316032,0.003006052,0.512215837,0.998919740,-0.036752412,0.028450303,0.167361047,-0.028320742,0.004051403,0.999590705,0.350529994,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FL_thigh,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.011414542,-0.999316028,-0.035168760,0.416781346,0.202426669,-0.036752517,0.978607941,0.163851199,-0.979231019,0.004051406,0.202707311,0.350916903,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FL_calf,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.006845521,-0.999316474,0.036323290,0.424272314,0.291660905,-0.036740421,-0.955816334,-0.044592288,0.956497234,0.004051163,0.291713362,0.307740343,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FL_calflower,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.008652373,-0.999316474,0.035935762,0.418761718,0.339067311,-0.036740421,-0.940044843,0.102691192,0.940722270,0.004051163,0.339153733,0.283698671,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FL_calflower1,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.024268998,-0.999316474,0.027879353,0.417411315,0.734844115,-0.036740421,-0.677240780,0.136899883,0.677801746,0.004051163,0.735233593,0.260727047,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FL_foot,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.006845521,-0.999316474,0.036323290,0.416538444,0.291660905,-0.036740421,-0.955816334,0.158982038,0.956497234,0.004051163,0.291713362,0.245610254,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FR_hip,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.036852264,-0.999097384,-0.021118370,0.605151145,0.998919740,-0.037428494,0.027554807,0.170801900,-0.028320742,-0.020079956,0.999397212,0.350961615,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FR_thigh,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,0.011966457,-0.999097396,-0.040753572,0.700564754,0.205572045,-0.037428152,0.977926416,0.174376314,-0.978568948,-0.020079965,0.204938196,0.352879247,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FR_calf,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.029662098,-0.999096952,0.030415425,0.709245192,0.276354478,-0.037440150,-0.960326634,-0.033922000,0.960597871,-0.020079719,0.277215783,0.309227512,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FR_calflower,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.031145166,-0.999096952,0.028894927,0.704149089,0.324005434,-0.037440150,-0.945314509,0.113723368,0.945542360,-0.020079719,0.324879219,0.287413190,0.000000000,0.000000000,0.000000000,1.000000000
0,1789451868756035000,FR_calflower1,1789451868728733808,1789451869280751449,0.049457101,27.301192,524.716449,552.017641,1,-0.040968680,-0.999096952,0.011247464,0.703304399,0.723917730,-0.037440150,-0.688870207,0.148293558,0.688668814,-0.020079719,0.724797989,0.264964197,0.000000000,0.000000000,0.000000000,1.000000000
