event,wall_time_ns,timestamp_iso,mode,trial_number
HANDSTAND_START,1789641218466605128,2026-09-17T20:33:38.466,HandStand,45
HANDSTAND_CALL_RETURN,1789641223474329738,2026-09-17T20:33:43.474,HandStand,45
