timestamp_iso,wall_time_ns,ros_sec,ros_nanosec,common_time_ns,x_floor_m,y_floor_m,z_floor_m,roll_floor_rad,pitch_floor_rad,yaw_floor_rad,qx_floor,qy_floor,qz_floor,qw_floor,T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33,C_T1_T00,C_T1_T01,C_T1_T02,C_T1_T03,C_T1_T10,C_T1_T11,C_T1_T12,C_T1_T13,C_T1_T20,C_T1_T21,C_T1_T22,C_T1_T23,C_T1_T30,C_T1_T31,C_T1_T32,C_T1_T33,delta_time_sec,vx_body_mps,vy_body_mps,vz_floor_mps,vyaw_body_radps,omega_x_body_radps,omega_y_body_radps,omega_z_body_radps,stationary_candidate
2026-09-17T20:20:35.339,1789640435339093740,1789640435,583594000,1789640435583594000,0.217827139,1.160387857,0.333578771,0.032501106,0.032171652,-2.290052114,-0.021357810,0.008154509,0.910590763,-0.412676398,-0.658484506,0.751210284,-0.045626578,0.217827139,-0.751907098,-0.659263177,-0.002776863,1.160387857,-0.032166326,0.032478547,0.998954724,0.333578771,0.000000000,0.000000000,0.000000000,1.000000000,-0.845881179,-0.532986111,0.020269121,-0.187722779,-0.375595146,0.568249603,-0.732134329,-0.578488973,0.378699508,-0.626911632,-0.680858640,2.216903509,0.000000000,0.000000000,0.000000000,1.000000000,,,,,,,,,0
2026-09-17T20:20:35.405,1789640435405336308,1789640435,651590000,1789640435651590000,0.217709211,1.162016132,0.332320162,0.029049820,0.033646347,-2.289583290,-0.021318401,0.006273518,0.910500088,-0.412911321,-0.658099972,0.751644081,-0.044001407,0.217709211,-0.752179210,-0.658929556,-0.006181118,1.162016132,-0.033640223,0.029029273,0.999012365,0.332320162,0.000000000,0.000000000,0.000000000,1.000000000,-0.845531960,-0.533535266,0.020391757,-0.187669713,-0.377469273,0.570319173,-0.729556707,-0.578689147,0.377614422,-0.624560775,-0.683616257,2.218170577,0.000000000,0.000000000,0.000000000,1.000000000,0.067996000,-0.016872334,-0.017081373,-0.018510045,0.006894876,-0.050984044,0.021889752,0.006220532,1
2026-09-17T20:20:35.505,1789640435505381493,1789640435,715596000,1789640435715596000,0.217851559,1.157613768,0.333668779,0.033486941,0.030273511,-2.290943979,-0.020693200,0.009004693,0.910777502,-0.412280304,-0.659193923,0.750618555,-0.045118500,0.217851559,-0.751364063,-0.659887521,-0.000660229,1.157613768,-0.030269110,0.033465320,0.998981442,0.333668779,0.000000000,0.000000000,0.000000000,1.000000000,-0.845361382,-0.533815242,0.020135071,-0.187350809,-0.375726865,0.567370543,-0.732748244,-0.577722393,0.379728135,-0.627002356,-0.680201874,2.213838387,0.000000000,0.000000000,0.000000000,1.000000000,0.064006000,0.050300114,0.046963819,0.021070165,-0.021258773,0.070002754,-0.053334180,-0.019590118,1
2026-09-17T20:20:35.572,1789640435572090754,1789640435,783595000,1789640435783595000,0.216718741,1.159513262,0.334648399,0.030049059,0.033315531,-2.287596492,-0.021380869,0.006775557,0.910087706,-0.413808309,-0.656611521,0.752913950,-0.044524278,0.216718741,-0.753493585,-0.657433338,-0.005362437,1.159513262,-0.033309593,0.030027843,0.998993928,0.334648399,0.000000000,0.000000000,0.000000000,1.000000000,-0.846667230,-0.531721857,0.020651133,-0.187506290,-0.375638723,0.569745401,-0.730948513,-0.578232867,0.376895412,-0.626627517,-0.682120079,2.215102622,0.000000000,0.000000000,0.000000000,1.000000000,0.067999000,-0.010011573,-0.030945408,0.014406388,0.049228474,-0.052122678,0.046276494,0.047757871,1
2026-09-17T20:20:35.605,1789640435605302668,1789640435,851588000,1789640435851588000,0.217938276,1.166603400,0.330456869,0.015088997,0.041574808,-2.285729990,-0.022041206,-0.001763055,0.909668793,-0.414745420,-0.655001281,0.754639627,-0.038637738,0.217938276,-0.754484351,-0.655966043,-0.021490550,1.166603400,-0.041563058,0.015075365,0.999022181,0.330456869,0.000000000,0.000000000,0.000000000,1.000000000,-0.848016860,-0.529126283,0.029879459,-0.187044204,-0.385468124,0.577123960,-0.719959902,-0.578652930,0.363705555,-0.622055715,-0.693372164,2.222420877,0.000000000,0.000000000,0.000000000,1.000000000,0.067993000,-0.090399651,-0.054985457,-0.061646493,0.027451385,-0.221049931,0.122061705,0.024684184,0
2026-09-17T20:20:35.705,1789640435705345526,1789640435,915597000,1789640435915597000,0.216332918,1.162807808,0.329905929,0.053623653,0.056211482,-2.292641890,-0.036635493,0.012850371,0.910877910,-0.410845642,-0.659727830,0.747518857,-0.077299738,0.216332918,-0.749402136,-0.662081241,-0.006692801,1.162807808,-0.056182116,0.053513279,0.996985453,0.329905929,0.000000000,0.000000000,0.000000000,1.000000000,-0.843179804,-0.537496847,-0.012039830,-0.192292903,-0.363765344,0.586848110,-0.723383764,-0.573925129,0.395882044,-0.605562907,-0.690341200,2.223419868,0.000000000,0.000000000,0.000000000,1.000000000,0.064009000,0.061219691,0.019934717,-0.008607227,-0.107983252,0.607283786,0.224839401,-0.115653347,0
2026-09-17T20:20:35.838,1789640435838600156,1789640435,983592000,1789640435983592000,0.205087949,1.165355554,0.325646210,0.061891284,0.058716796,-2.308335535,-0.039346007,0.016408442,0.913994336,-0.403481114,-0.671310196,0.736267673,-0.085164826,0.205087949,-0.738850250,-0.673867295,-0.001756269,1.165355554,-0.058683295,0.061745165,0.996365347,0.325646210,0.000000000,0.000000000,0.000000000,1.000000000,-0.834508451,-0.550678179,-0.018686593,-0.207339128,-0.367527947,0.581585715,-0.725728092,-0.571694038,0.410510480,-0.598758381,-0.687727815,2.228501047,0.000000000,0.000000000,0.000000000,1.000000000,0.067995000,0.081153668,-0.148890509,-0.062647533,-0.230805868,0.134844964,0.023482085,-0.232168410,0
2026-09-17T20:20:36.572,1789640436572181790,1789640436,519596000,1789640436519596000,0.180745280,1.217520105,0.268960057,0.195596974,0.270150221,-2.361994587,-0.160734186,0.038566940,0.917176872,-0.362579229,-0.685402028,0.652700526,-0.322810253,0.180745280,-0.677496711,-0.734097567,-0.045812313,1.217520105,-0.266876504,0.187303148,0.945354329,0.268960057,0.000000000,0.000000000,0.000000000,1.000000000,-0.772106349,-0.587082547,-0.243281460,-0.266888405,-0.333779956,0.700407587,-0.630888384,-0.531199767,0.540779740,-0.405910452,-0.736745531,2.338177297,0.000000000,0.000000000,0.000000000,1.000000000,0.536004000,-0.041489686,-0.099058324,-0.105756959,-0.100109425,0.264878083,0.378718878,-0.148881868,0
2026-09-17T20:20:36.605,1789640436605426801,1789640436,583598000,1789640436583598000,0.161283215,1.205308291,0.278988460,0.188150188,0.346318154,-2.423514145,-0.193108629,0.026358860,0.923842802,-0.329437013,-0.708360989,0.598515812,-0.374170952,0.161283215,-0.618876335,-0.781552703,-0.078531361,1.205308291,-0.339437170,0.175937142,0.924028657,0.278988460,0.000000000,0.000000000,0.000000000,1.000000000,-0.728735094,-0.622192031,-0.286045870,-0.294055214,-0.381068287,0.715508437,-0.585520825,-0.519836493,0.568974625,-0.317686564,-0.758513759,2.337803917,0.000000000,0.000000000,0.000000000,1.000000000,0.064002000,0.350398005,-0.078071192,0.156688900,-0.961213056,0.175417126,0.993164167,-1.126186570,0
2026-09-17T20:20:36.672,1789640436672074068,1789640436,719600000,1789640436719600000,0.120659901,1.205718227,0.336645138,0.145410387,0.759524813,-2.434290354,-0.370205204,-0.064753032,0.878300475,-0.295539214,-0.551209629,0.567088361,-0.612028428,0.120659901,-0.471200646,-0.816926981,-0.332565612,1.205718227,-0.688577300,0.105075119,0.717510525,0.336645138,0.000000000,0.000000000,0.000000000,1.000000000,-0.719198282,-0.510113726,-0.471739141,-0.321545460,-0.456193278,0.858793311,-0.233156048,-0.499367729,0.524062519,0.047518796,-0.850353127,2.366013822,0.000000000,0.000000000,0.000000000,1.000000000,0.136002000,0.222956580,-0.198793902,0.423939927,-0.079235666,-0.267861995,2.984942953,-0.571367917,0
