event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786505159780631713,2026-08-12T13:25:59.780,0,0.3,0
MOVE_CALL_RETURN,1786505159780739209,2026-08-12T13:25:59.780,0,0.3,0
