leg_time_ns,leg_ros_sec,leg_ros_nanosec,collection_wall_time_ns,frame_name,B_T00,B_T01,B_T02,B_T03,B_T10,B_T11,B_T12,B_T13,B_T20,B_T21,B_T22,B_T23,B_T30,B_T31,B_T32,B_T33
1789640999316580347,1789640999,316580347,1789640999338720926,FL_hip,1.000000000,0.000000000,0.000000000,0.193400000,0.000000000,0.999880199,-0.015478611,0.046500000,0.000000000,0.015478611,0.999880199,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FL_thigh,0.834209742,-0.000000000,0.551447283,0.193400000,0.008535638,0.999880199,-0.012912408,0.141988559,-0.551381219,0.015478611,0.834109803,0.001478207,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FL_calf,0.562703108,0.000000000,-0.826659066,0.075941729,-0.012795534,0.999880199,-0.008709863,0.144738902,0.826560032,0.015478611,0.562635696,-0.176187181,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FL_calflower,0.603315609,0.000000000,-0.797502524,0.209541333,-0.012344232,0.999880199,-0.009338488,0.145772051,0.797406983,0.015478611,0.603243331,-0.242926063,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FL_calflower1,0.903407940,0.000000000,-0.428782105,0.235408278,-0.006636952,0.999880199,-0.013983500,0.146269033,0.428730737,0.015478611,0.903299711,-0.275029866,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FL_foot,0.562703108,0.000000000,-0.826659066,0.252020110,-0.012795534,0.999880199,-0.008709863,0.146594103,0.826560032,0.015478611,0.562635696,-0.296028584,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_hip,1.000000000,-0.000000000,0.000000000,0.193400000,0.000000000,0.999755584,0.022108214,-0.046500000,-0.000000000,-0.022108214,0.999755584,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_thigh,0.792027432,0.000000000,0.610485501,0.193400000,-0.013496744,0.999755584,0.017510312,-0.141976658,-0.610336288,-0.022108214,0.791833847,0.002111334,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_calf,0.640443859,-0.000000000,-0.768004989,0.063366588,0.016979218,0.999755584,0.014159070,-0.145706355,0.767817276,-0.022108214,0.640287324,-0.166549275,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_calflower,0.678027722,0.000000000,-0.735036331,0.189840204,0.016250340,0.999755584,0.014989982,-0.147462313,0.734856676,-0.022108214,0.677862001,-0.245955454,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_calflower1,0.940831618,0.000000000,-0.338874411,0.212461380,0.007491908,0.999755584,0.020800107,-0.148224415,0.338791584,-0.022108214,0.940601663,-0.280418500,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,FR_foot,0.640443859,-0.000000000,-0.768004989,0.226951651,0.016979218,0.999755584,0.014159070,-0.148722236,0.767817276,-0.022108214,0.640287324,-0.302930475,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_hip,1.000000000,-0.000000000,0.000000000,-0.193400000,0.000000000,0.993299291,0.115570401,0.046500000,-0.000000000,-0.115570401,0.993299291,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_thigh,0.624965508,-0.000000000,0.780652364,-0.193400000,-0.090220307,0.993299291,0.072227514,0.141360082,-0.775421440,-0.115570401,0.620777796,-0.011036973,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_calf,0.815881886,0.000000000,-0.578218599,-0.359678954,0.066824955,0.993299291,0.094291797,0.125975622,0.574344124,-0.115570401,0.810414899,-0.143262644,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_calflower,0.843761132,0.000000000,-0.536718877,-0.257784963,0.062028816,0.993299291,0.097513812,0.113356935,0.533122480,-0.115570401,0.838107334,-0.251717167,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_calflower1,0.996257440,0.000000000,-0.086435599,-0.244753820,0.009989397,0.993299291,0.115137872,0.108836094,0.085856419,-0.115570401,0.989581809,-0.290572685,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RL_foot,0.815881886,0.000000000,-0.578218599,-0.236518392,0.066824955,0.993299291,0.094291797,0.105891469,0.574344124,-0.115570401,0.810414899,-0.315881017,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RR_hip,1.000000000,0.000000000,0.000000000,-0.193400000,0.000000000,0.997801267,-0.066276935,-0.046500000,0.000000000,0.066276935,0.997801267,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RR_thigh,0.662806648,-0.000000000,0.748790590,-0.193400000,0.049627545,0.997801267,-0.043928793,-0.141790021,-0.747144199,0.066276935,0.661349313,-0.006329447,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RR_calf,0.834177168,-0.000000000,-0.551496557,-0.352892396,-0.036551501,0.997801267,-0.055286706,-0.132433188,0.550283964,0.066276935,0.832343035,-0.147196851,0.000000000,0.000000000,0.000000000,1.000000000
1789640999316580347,1789640999,316580347,1789640999338720926,RR_calflower,0.860698003,-0.000000000,-0.509115849,-0.254587362,-0.033742638,0.997801267,-0.057044426,-0.124981786,0.507996439,0.066276935,0.858805558,-0.259377941,0.000000000,0.000000000,0.000000000,1.000000000
