event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786703428653693192,2026-08-14T20:30:28.653,0,0.3,0
MOVE_CALL_RETURN,1786703428653786961,2026-08-14T20:30:28.653,0,0.3,0
