event,wall_time_ns,timestamp_iso,vx,vy,vyaw
MOVE_START,1786505079352251463,2026-08-12T13:24:39.352,0,0.1,0
MOVE_CALL_RETURN,1786505079352362205,2026-08-12T13:24:39.352,0,0.1,0
